PROJECTNAME,COMPANY ADDR1,COMPANY ADDR2,COMAPNY ADDR3,COMPANY CITY,COMPANY STATE,COMPANY ZIP,company_zip4,COMPANY PHN,project_bar_code,nm_addr_txt_1,nm_addr_txt_2,nm_addr_txt_3,nm_addr_txt_4,nm_addr_txt_5,us_city_nm,us_st_cd,us_zip_cd_5,clm_no,mail_dt,Transactions,sec_shrt_nm,sec_tran_dtm,sec_tran_qty,sec_tran_prc_amt,sec_tran_ttl_amt
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,20,33.28,665.6
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,300,33.6,10080
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.23,3323
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.23,3323
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.37,3337
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.29,3329
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,94,33.43,3142.42
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.36,3336
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.4,3340
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.27,3327
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.43,3343
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,96,33.27,3193.92
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.02,3302
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,6,33.43,200.58
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,80,33.28,2662.4
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.31,3331
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.34,3334
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.36,3336
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.43,3343
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.43,3343
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.23,3323
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.26,3326
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.02,3302
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.34,3334
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.23,3323
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,200,33.61,6722
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.4,3340
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.41,3341
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.21,3321
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.27,3327
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.31,3331
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.3,3330
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.41,3341
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.25,3325
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.38,3338
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.25,3325
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.28,3328
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.26,3326
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.61,3361
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.41,3341
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.34,3334
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.28,3328
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.27,3327
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,72,33.21,2391.12
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/4/2011,100,33.27,3327
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/24/2011,100,36.01,3601
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.71,3571
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,20,35.73,714.6
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,14,35.73,500.22
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.73,3573
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.65,3565
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.73,3573
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.68,3568
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.73,3573
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.8,3580
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.68,3568
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.8,3580
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,20,35.73,714.6
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.63,3563
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.65,3565
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.74,3574
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,SCHONFELD GROUP HOLDINGS LLC,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10219580,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/23/2011,100,35.73,3573
